id,original_text,lang,retweet_count,original_author,sentiment_class
1.25E+18,"You’re wrong. She doesn’t simply want to wish ladies a Happy Mothers Day , she wants to get a dig in at trans people. Unnecessary antagonism.",en,0,mementoes4u,1
1.25E+18,I have no idea why people need to go out of their way to be nasty. All she needed to say was Happy Mothers day and keep her other thoughts to herself. Pathetic.,en,0,Decals_Dahlia,1
1.24E+18,Spending mothers day watching Wizards of Waverley Place on Disney Life while my baby sleeps. I wouldn’t have it any other way. Happy Mothers Day pic.twitter.com/B9QFU51d0F,en,1,ShadowDogDesign,-1
1.25E+18,A late happy mothers day to this beautiful woman.. Best mother and best girlfriend to Caleb and i we love you loads and loads #happymothersday #ourworld https://www. instagram.com/p/B-DijOEA-ff4 i0PcOoajR4NbNdcA0Y_A5PLDWk0/?igshid=fwy829w4swv9 …,en,0,IMCreationsArt,-1
1.25E+18,"We know #MothersDay is a difficult day for those struggling & we are sorry we didn't manage to post amongst the Corona chaos. It proves that we are all human & it's OK to make mistakes. Happy Mother’s Day. You are good enough, just as you are. #perinatalmentalhealth #pnd pic.twitter.com/RA02zjRUbt",en,0,GothicGlass,0
1.24E+18,Namastu Be-tes-bee ‍ Ye’-inati Me-lik-qe-mem Yawum ( Happy Divine mothers Day ) To all our Atonists Mothers! May you all have a beautifully blessed day #atonism #atonismrising #divinefeminine #divinemother #mothersday2020 pic.twitter.com/jIHUpt4hxF,en,0,OutFrontExec,-1
1.25E+18,"Happy Mothers day lovely pictures. Bindy was asleep in the garden with me today. She hasn't put weight on I had just brushed her, but she goes like a powder puff. pic.twitter.com/mkErZyz52r",en,0,TheBookTweeters,0
1.25E+18,"To the world, you might just be one person, but to one person you might just be the world.⁠ .⁠ We wish a very happy #MothersDay to every mother out there! https:// ift.tt/2xY47Hv pic.twitter.com/ZnEYGdiH5s",en,0,Merkle,0
1.25E+18,Happy mother's day your worth than gold & diamonds --- #mother #motherhood #mum #mothernature #celebration #mothersday @Stanmore https://www. instagram.com/p/B-C9WkfAO3Y/ ?igshid=9ciqvxt2roqe …,0.217235314,2,1,0
1.25E+18,"Happy Mothers’ Day to your Mum, Mark. She has a point, unfortunately we have little food left & in an area that has no hospital closer than an hour away, the population has tripled, bringing with them infection, other health needs & hungry bellies. People need to stay at home.",en,0,salmanhaji10,0
1.24E+18,"Happy Mothers Day to all those Wonderful Women in Our Lives, We love and Appreciate you, also sending our thoughts and love to those of you whose mother's are no longer with us . #kayaextractsltd #mothersday … https://www. instagram.com/p/B-CVUi1Jm3V/ ?igshid=1iv3d3iri22cx …",en,0,profmamabear,1
1.24E+18,"It's Sunday, and it is a SPECCIAAAL DAY! Happy Mother's Day! #happy #mothersday #happymothersday #mothersday2020 #airquee pic.twitter.com/Dv2jXR1Afx",en,0,TrafficBucks,0
1.25E+18,"The word ""Mother"" is beyond the letters but full of power. Peakware celebrates all mothers in the world today. Happy Mother's day #mothersday #oilfieldservices oilandgas #oilandgas pic.twitter.com/OOMBCe9QL6",en,0,LToddWood,0
1.25E+18,"#CharliiSebunya shouting: "" Happy #MothersDay mom ” ...... love from your son xx …. (this is where I get my DRIVE from ) pic.twitter.com/RRjC0TVj0a",en,0,TheKangarooCrew,1
1.25E+18,Happy mothers day to this one Always doing stuff for the kids and me. Always busy like in this picture. We love you lots rachihughes https://www. instagram.com/p/B-Cpkf5nX2Ks fn-OsA1CrKbb3NnpAdHv4WK9kw0/?igshid=11kmen89l5e32 …,en,0,WisdomofWounded,1
1.25E+18,Just talked my Mum through installing Skype so I could say Happy Mothers Day in person She’s now calling herself Techno Lil pic.twitter.com/JkwdrkOEzt,en,0,AnnaWShiriaev42,-1
1.24E+18,Happy Mother's Day baby didor_makeup dorisoluka love you endlessly.... #mothersday #bestmom #hotmom https://www. instagram.com/p/B-CcfSepXgB/ ?igshid=m6299jqy92wc …,en,0,Gabby_Spnatural,0
1.25E+18,Happy mothers day to the best mum ever. We all love loads https://www. instagram.com/p/B-Css55npplo CyzQLJheD4pvcl-9Zfevq8zrlY0/?igshid=pscz5rorm7uq …,0.404556931,en,0,0
1.24E+18,HAPPY MOTHERS DAY We would like to wish all mom’s out there a Happy Mother’s Day. Remember you only have one Mom and make sure you treat them well!!! #TiviFamily #Tividale pic.twitter.com/Rwk8E83fcy,en,1,JOSourcing,0
1.25E+18,"Good Evening Editor And Prince Charles And Your Beautiful Wife Duchess Camilla , Happy Mothers Day Duchess Camilla And To Your Mother In Law Her Majesty Queen Elizabeth i Love And Admire All Of You And All Your Precious Royal Families , enedina silva https:// twitter.com/ClarenceHouse/ status/1241652721796644864 …",en,0,justintye,-1
1.25E+18,"Been a funny day today, feeling better now though. Think just a lot hit home. Happy Mother’s Day to all the Mams out there #HappyMothersDay2020 #MothersDay2020 #MothersDay https:// youtu.be/qbgokdruL4Y",en,0,tvratingsguide,-1
1.25E+18,Happy Mothers Day #familytime My children are my drive and passion and my reason to go out there and stand up to what life throws at us...The most rewarding job ever!...Nursing comes a very very close second #proud pic.twitter.com/mm7M5firQ0,en,0,bugsme012,0
1.24E+18,"#Happy Heavenly Mothers day Dear Sister, Glenda Your A,Beautiful Angel & your Soul Shines Brightly ,You are Missed & Loved & Taught of always ,May God Bless you always ,This day & all… https://www. instagram.com/p/B-CfSrInaUiX UYgIFf9s-eB387ozDc-UqYrG9U0/?igshid=ann7abjcenrk …",en,0,pukitascater,0
1.24E+18,"This is an old post but it still holds true for me. Happy #MothersDay , ma. https://www. huffingtonpost.co.uk/nitya-rajan/mo thers-day-2016-life-lesson_b_9389482.html?utm_campaign=share_twitter&ncid=engmodushpmg00000004 … #mothersday2020",en,0,djmotionsicness,0
1.24E+18,"So how do I explain social distancing & coronovirus to a severely learning disabled young man? Me neither. I cant see him & he's confused, upset, angry. As usual, it's all my fault. I'm the worst mother in the world. Thank goodness he doesn't know its Mothers Day . Oh happy day.",en,0,POPspinealign,-1
1.25E+18,I try not to push my faith on anyone but if you do want a little church today go check out the hundreds if not thousands of church services streaming right now on Facebook live!!!! I`m currently watching the Cathedral of Hope. Have a Blessed Sunday everyone! and Happy Mothers Day,en,0,FabricFrames,0
1.24E+18,Sending love to everyone who finds today difficult And happy Mother’s Day to all the kick ass women in my life but especially my mum. I’m sorry I can’t see you today or for who knows how long. #mothersday https://www. instagram.com/p/B-CVqIoplea/ ?igshid=1wn16q2dl8bhi …,en,0,ibeautyherme,-1
1.25E+18,"@pdrivbamboo929 Dearest Editor i dont know if Your a Mum ? Happy Mother's Day To Your Beautiful Mum and To Duchess Meghan Markel And Her Beautiful Mum Doria Ragland Happy Mothers Day i Love And Admire All Of You And All Your Precious Royal Families , ened", ITs over patients. IHope he is in hands. Trust is .,0.30917542,0.515564935,0
1.25E+18,Still remember how much I laughed watching the video where she was driving without her glasses. Gotta love your moms p.s. Happy mothers day for my mom & other moms in the UK,en,1,mrs_flynn412,-1
1.25E+18,Ma wee maw loved her flowers and card from me and ma boy. Happy Mothers day to all those hardworking mothers across the country. pic.twitter.com/i683N4ozcv,en,0,MoM_Mastering,1
1.25E+18,Just a little something to to say Happy Mothers Day to all of the wonderful mothers out there. We are giving away these pale Fendi sunglasses and looking forward to a bright & sunny summer. . HOW TO ENTER: 1. Repost… https://www. instagram.com/p/B-CvEbcp2OY/ ?igshid=860z3rj4r1i0 …,en,0,jnnfrp40,0
1.25E+18,Wishing you all a healthy and happy mothers day ! Hope you all got the gin you want to stay home with. But please remember if you absolutely must go out to practise social isolation and stay at least 2 metres away from everyone else.⁠ .⁠ .⁠ .⁠ .… https:// ift.tt/3ac5tN1 pic.twitter.com/N7SlP2NbFM,en,4,SpoilerTV,0
1.25E+18,"2/2 Me: Probably something stupid like risk infection to come and look after you both while you die... Mum, oddly silent for a moment, then: Well anyway thanks for calling to wish me happy Mothers' Day .",en,0,djmotionsicness,-1
1.25E+18,"That’s Mark Douglas and Lee Ryder for you ha. They probably haven‘t even wished their mothers a happy mothers day , too busy writing garbage https:// twitter.com/CrierToon/stat us/1241747335949975554 …",en,0,kc2sjm,0
1.25E+18,"A big shout out to all the mothers out there who shoved away their ambitions, their passions and their career choices because of family, because of us their children and their husbands. Mothers are supposed to be immortalized! Happy Mothers Day !",en,8,andreaanderegg,1
1.24E+18,Happy mothers day to this absolute rock and the glue that holds my family together.. not a day goes by where I dont think about you and Tommy... thank you for all that you do for us. I'll… https://www. instagram.com/p/B-CY46apaFbf ltJnDVtZ3DG9DDRrDGvKJ8Vg-w0/?igshid=5v38h6vjp5dn …,en,0,KellyHandJones1,1
1.25E+18,My lovely Mum loves to answer questions in song these days. Adorable. Happy mothers day @rooinooi #windrushlegacy #barbados pic.twitter.com/ohO0DNzMDM,en,0,elyse_bender,0
1.25E+18,To my lovely mum (who is self isolating with my dad & deserves credit because he is still breathing) Happy Mothers Day . Me & the kids loves you more than space. Can't wait to hug you when the madness is over xxxx pic.twitter.com/eN2OYCV6t0,en,0,LToddWood,0
1.24E+18,"Happy #MothersDay ! Thank you to all the #mothers for all that you do! Today we celebrate Hemalata Bagh, a mother who works as an ASHA to help provide for her family and help others in her village. http://www. lepra.org.uk / …/hemalata-bagh-the-work-of-an-asha/ pic.twitter.com/HRSbQuDeqN",en,0,GlobalRoses,-1
1.25E+18,"Happy Mothers Day to each and every one of you super humans out there! Sending love to you all doing the most underpaid, undervalued and hardest but at the same time best, most rewarding… https://www. instagram.com/p/B-DlUeMglJd3 PQZAtKekmpmiysHrRIKfhVCzks0/?igshid=1z6uvoc9xer2 …",en,2,IMCreationsArt,1
1.25E+18,"Happy Mothers Day to you beautiful Mumas in all forms. Here’s to you! It’s not the greatest of times right now, but once this is over we will really appreciate the little things we so easily take for granted. pic.twitter.com/fAOkmYCMwT",en,0,LiveGoodProduct,0
1.25E+18,happy british mothers day Lady Laci of @Do_You_Nerd and mom of youtube hope your day is good. also feel free to enforce you getting 2 mothers days :),en,1,DesignAkasia,1
1.25E+18,This is all what the housewives go through all day long. It is time to appreciate that housewifery is a fulltime job plus overtime. Bigup man but carry the baby from the front or reinforce it with a towel like @Julius_S_Malema . Happy Mothers' Day in advance mfo!,en,1,howarths63,0
1.24E+18,"Happy Mother's Day to all you amazing mum's out there! Sorry we can't be open to spoil you, hopefully your families are doing that for us! Stay safe all! #Brighton #LoveLounging #MothersDay pic.twitter.com/zoNoFJmL0O",en,0,MoM_Mastering,0
1.24E+18,In these difficult times. Show your mother how much you care and love her. Happy #MothersDay !! Social Distancing won’t stop any of us showing our appreciation,en,0,MFLuster,-1
1.25E+18,Happy Mother’s Day to @amyepiscopo who is the best mummy Lyra could ever wish for. We love you so very much #lyragrace #mothersday https://www. instagram.com/p/B-Clg5rlyUj/ ?igshid=1pv970v2s7j9d …,en,0,BumiSehat,1
1.25E+18,Happy #MothersDay . What I want for Mother's day is a vaccine for bloody fucking coronavirus https:// twitter.com/ghibliotheque/ status/1241736075556651009 …,en,0,heywood_tom,0
1.24E+18,Happy Mother's Day all. Especially mothers in Yemen who do everything to keep their families together despite basic living conditions. Thinking of @abducteesmothers whose struggle won't end until their children are home. #MothersDay #takeoutoursons https:// twitter.com/abducteesmothe r/status/1241675517964824577 …,en,3,CarolynIott,0
1.25E+18,""" Happy Mother's Day. Thanks for everything that you do and for supporting me around the country."" - @_lleatherland_ #MothersDay pic.twitter.com/TNkghVonEt",en,0,owlpostbooks,1
1.25E+18,@BBC1XTRARAMPAGE please can you say happy mothers day to my mum pat i aporecuate all shes ever fone for me. Lso could you please play y tribe enough is enough thanks,en,0,coachmamamack,-1
1.25E+18,"Happy Mother’s Day folks! Today, we’re giving rather unusual advice... please stay away from your mothers! Please refrain from socialising. Stay on the sofa & enjoy a G&T. Tell your mum you love her from a distance. All our love! #StayHome #MothersDay #flattenthecurve pic.twitter.com/HNq9El8mCw",en,0,LToddWood,1
1.24E+18,Bobrisky showers Tonto Dikeh with praises and blessings as he wishes her Happy Mothers' Day | Valid Updates https:// validupdates.com/2020/03/bobris ky-showers-tonto-dikeh-with-praises-and-blessings-as-he-wishes-her-happy-mothers-day/#.Xndj0eNCYl8.twitter …,en,0,andreaanderegg,-1
1.25E+18,Mothers Day Dinner Duck Pancakes & Prawns Happy mothers day to all the mothers out there. An unusual one this year!! Stay safe #mothersdaydinner #mothersday2020 #duckpancake #prawns #seafood #tempuraprawns … https://www. instagram.com/p/B-C-WBlFVVu/ ?igshid=l9ahdoj45vb6 …,en,0,eBooksHabit,0
1.25E+18,Happy Mother’s Day mum you may have been gone for a long time but you are in my thoughts everyday #mothersday #gonebutneverforgotten https://www. instagram.com/p/B-Cp1GBHi5F/ ?igshid=1uik7r0lob1ax …,en,0,sarahrbloom,-1
1.25E+18,Happy Mother’s Day! We know today can be tough and want to share our love and support to all the mums supporting children with cancer #childhoodcancer #mothersday #charity #cancer pic.twitter.com/bIDZfUbgQv,en,0,LastingAntiques,0
1.24E+18,Happy #mothersday - here's a song written for my mum - #Suns . . . . #singersongwriter #singer #songwriter #guitarist #love #music https://www. instagram.com/p/B-CVfSpH5cZ/ ?igshid=1n6tgv3d1d873 …,en,0,accuratefixed1,0
1.24E+18,"Happy Mothers Day to all the Mothers out there ! Although we are socially distancing today, make sure you are socially connected ! #GetBritainTalking Lots of love T x",en,27,ShadowDogDesign,0
1.24E+18,"Happy Mothers day to all the amazing mums out there! Hopefully, you can be with your loved ones today but if not we hope that you can receive a video call or a telephone call from a loved one. #MothersDay #Love pic.twitter.com/GhgOGClAJB",en,0,djmotionsicness,-1
1.24E+18,Isolation Log Day #5 Happy Mothers Day . Mothers love hugs and chocolate right???? #octo_pie_adventures #octopus #octopus #plush #plushie #plushielife #plushiesofinstagram #mothersday #motheringsunday #hugs … https://www. instagram.com/p/B-CXLZhB3La/ ?igshid=1fhxpubz766s8 …,en,0,jesscohen99,-1
1.25E+18,we spent the morning in bed with mum happy mothers day https://www. instagram.com/p/B-DaBrwA5rvX yNBpmovtSxUM8TUYMZDpqkOfHo0/?igshid=bsenvhx1m0bc …,en,0,TheKangarooCrew,0
1.24E+18,Happy Mothers Day to all our beautiful Moms. We love and appreciate all your sacrifices for us. May our mothers remain blessed and may the grace and the unending love of God continue to surrond them always. We love you Moms #MothersDay #Gracelife pic.twitter.com/qJG7DBSvYQ,en,0,METerrell3,0
1.25E+18,"Happy mothers day to all my lovely Mummy friends& single Dad's too, so strange not seeing all my lovely children today and granddaughter , lovely flowers from my eldest son xxx we'll all have a get together soon, and happy heavenly Mother's Day to our lovely Mums too pic.twitter.com/7535R0vcFb",0.166229458,1,0,0
1.25E+18,"Happy Mother’s Day all, Bit of a challenging one this year with the kids climbing the walls and not being able to see my mum though she’s round the corner. But counting my blessings still. Hope your day was a pleasant one xxx #MothersDay #StayAtHome pic.twitter.com/GyJcDgBMgW",en,2,howarths63,1
1.24E+18,Happy Mothers Day to my amazing Mum and to all you mums out there keep rocking it and have a fabulous day #HappyMothersDay2020 pic.twitter.com/G8R9xl28OF,en,0,Evie_Hourglass,0
1.24E+18,Had to cancel mothers day lunch so instead me and my mum made coffee in our insulated cups and I took mine to her house and we hung out at a distance in her garden for a while. Happy mothers day to mothers everywhere!,en,0,SycamoreTree242,1
1.25E+18,"I'm not trolling. I really do miss those days from my childhood when I could just say "" Happy Mothers' Day !"" to my mom & nobody would get offended by it. Then people like you started using Mother's Day as a chance to tell me my mom was wrong about what a woman was.",en,0,SBNYDESIGNS,0
1.25E+18,"Happy mothers day to my sister @CiaraEllenEMC A wonderful mom and sister. I am not a mom but I am honoured to be this boys godmother. My nephew Hugo who I love so much, we have great fun together… https://www. instagram.com/p/B-ColRKpwXB/ ?igshid=4awfq2zgrhrb …",en,0,ReymondMelissa,1
1.24E+18,"Mother, you're the real day one . Even now, our bond is strong . Happy Mother's Day from all of us at Heritage Bank . #heritagebank #mothersday2020 #Nigeria #MothersDay pic.twitter.com/a4YNG1JZIi",en,1,h_alweeld_h,0
1.25E+18,"Happy Mothers Day to all. Had a lovely quiet day with my two. Very hard not to be able to visit my mum as her care home is in lock down, but for the best. Looking forward to being able to visit again soon. #HappyMothersDay #staysafe #dementia #familytime pic.twitter.com/PlAoII5pCI",en,8,ShadowDogDesign,1
1.24E+18,"Happy Mothers Day Everyone . Its not always easy to be a mother but yet we hear stories and know strong, determined mothers constantly making our world a better place. We know how special you are and hope you… https://www. instagram.com/p/B-CUMlWH9LP/ ?igshid=gwo9xk6mgod7 …",en,0,beyond_minivan,-1
1.25E+18,Happy mothers day to all the mothers out there especially the ones not spending it with their loved ones #NHSCovidHeroes #mothersday2020 pic.twitter.com/GAYdL1OQDX,en,0,risenarise,0
1.25E+18,#MothersDay Happy Mother’s Day to everyone who is a mother and to those who act in the role of a mother looking after everyone around them pic.twitter.com/xSXw0V0E5P,en,0,BeautifullyBru4,0
1.25E+18,Happy Mother's day to all Amazing Mothers in the world! . . Don't forget to call your mom . . #MothersDay #happymothersday #REDForAfrica #WeWereMadeToDoBigThings,0.083885907,en,0,0
1.25E+18,"Happy Mothers day everyone, today I ve had a rough one but to finally get up to a cuppa and 5 freshly picked daffodils for the garden, who could ask for more! Love my family, so precious… https://www. instagram.com/p/B-DKZs_FKjoT kXwm_fzR1eVTPIqvseU8K_sMpM0/?igshid=1bct4fnu6qlvr …",en,0,berkberkley,-1
1.25E+18,"From the bottom of my heart, you're always gonna be my best mama in the world. HAPPY MOTHER'S DAY!!!! - - Tags #explore #explorepage #explorepages #trending #emmozone #emmozoners #mothersday #motherandson … https://www. instagram.com/p/B-DTTmnBp6c/ ?igshid=1c2j00j3tpugo …",en,0,BibiCareshop,0
1.24E+18,Happy Mother's Day! Where would the natural world be without brilliant mums? You can learn more about some of nature's supermums here: https:// bit.ly/2vBH9VO #NatureIsOpen #MothersDay pic.twitter.com/oOt8mqztvr,en,0,LToddWood,0
1.25E+18,"Happy Mothers Day to my best friend in the whole world and number 1 milf! I’m so proud of the mamma you are to your tiny human, he is such a credit to you love you so much you little… https://www. instagram.com/p/B-C9PdzFziin VArtItj08KlJMgG7nzM-dKg3xI0/?igshid=vret8gid7wny …",en,0,BeautySkinYourN,0
1.25E+18,"In the midst of all that's going on, I almost forgot to celebrate my moms and myself here. 1st Pic, my mom. 2nd Pic, my mom in law 3rd Pic, myself. Happy Mother's Day To Us All. #covid_19 #mothersday #motherhood … https://www. instagram.com/p/B-DBncDFERw/ ?igshid=50kx9vnsn8pd …",en,0,qx_dsgns,0
1.24E+18,"Happy Mother’s Day . We are so sad we couldn’t welcome all those that had booked with us today. But we do hope wherever and however you are celebrating, you are having a special day . #MothersDay #Brighton",en,0,LiveGoodProduct,-1
1.24E+18,Happy #MothersDay all. We hope this pic brings a smile to all of the mums celebrating alone today and all those wishing they could visit them . (c) David Steel pic.twitter.com/LWN2NEHBoK,en,0,KellyWilsonVO,0
1.25E+18,"Happy Mother's Day to our incredible mamas in the UK today, especially to those in the NICU or who have lost their HIE child. #mothersday #hopeforhie #inthistogether",-0.436087996,en,0,0
1.25E+18,Happy Mothers Day to the best mummy in the world. You really are the best and we love you lots. Also a special Happy Mothers day to my beautiful wife. #myrock #mysoulmate https:// ift.tt/39c7ZBR pic.twitter.com/kVhlE81lWn,en,0,BabyMDoctor,0
1.25E+18,"We celebrate, cherish, love and appreciate you my queen Happy Mothers Day @maxiemilli https://www. instagram.com/p/B-DT0XtgYQy_ 88zC425t0NFClOI5jNFS3EDkz00/?igshid=usjtziukjyav …",en,0,MoM_Mastering,0
1.25E+18,Happy Mother’s Day mum - Cally! Love you! Xx . #mum #mothersday #oldphotos #family #love #motorbike #bikers #80s #90s #memories #photos #blackandwhite #colour pic.twitter.com/jNVMljz94t,en,0,babyishshop,0
1.24E+18,Happy Mother’s Day 2020 - thanks for breakfast in bed maisiemunro and for all my cards #mothersday #thisyearwillbedifferent #offtoworkigo #keyworker #pleasestayathome #wishicould #covid19 @Belfast https://www. instagram.com/p/B-CUWmHBQ3B/ ?igshid=1epuq1d1awjay …,en,0,ItsIndiaGift,1
1.25E+18,"A package of lovely stuff to say happy birthday, well done, thank you, get well…whatever the occasion it will put a smile on their face especially if you are not able to be there. Choice of scarf and a choose from a range of drinks. https:// buff.ly/2GzIQax #MothersDay pic.twitter.com/VgtxuvXkPi",0.82766358,en,0,0
1.25E+18,"Women are wonderful and rare. When they love, they love deeply and fully. In terms of nuturing, it comes naturally to them...we can't deny it. Today we celebrate the sleepless nights, tears, and joys motherhood brings. Happy mothers day lovelies. I hope to fill those shoes soon.",en,0,Suzyemebay,0
1.25E+18,"OH! And everyone make sure to go and wish @MarilouHamill @NathanHamill @HamillHimself Happy UK Mothers Day !!! After all, they are our #StarWarsFamily and they have given us all so much! Let's do what we do best...Spread the Love and of course #Hope ! We Love you, Hamill Family!! pic.twitter.com/b67SvcaVhD",en,5,PSBlakely,0
1.25E+18,Happy Sunday fam. Happy mothers day . Happy quarantine holiday. Happy laughter memes. Lol. https://www. instagram.com/p/B-CsGAxAuRh/ ?igshid=13fxuhfzlibwy …,en,0,JAYVESLP,1
1.24E+18,Happy Mothers Day to every amazing mother on the planet..Retweet with a picture of ur mum or the mother of your children pic.twitter.com/gOVSUPcjZ8,en,1,abigdogmom_,1
1.25E+18,"Used my tablet to draw this card for my mum, printed it out and there wasn't enough ink so had to colour it in Still very happy with how it turned out! #mothersday #digitalart #cardmaking https://www. instagram.com/p/B-Ez5yJDB4-/ ?igshid=1q02kw4qfqqrb …",en,0,DWedgeCreations,0
1.25E+18,Anyway happy mothers day to my favourite no-nonsense icon and pls everyone start being more reasonable to retail workers. Especially in Cumbria. It's for your own good!,0.043264145,en,0,0
1.24E+18,My son always makes me a #mothersday card.He has a wicked sense of humour .I thought amid all this time of stress & worry this might make you smile.For all of those mums of kids with & without paws Happy Mothers Day x pic.twitter.com/dB6YBHmYkS,en,8,andreaanderegg,1
1.25E+18,Happy Mother’s Day! . Cushion made by bobbincottagebodkin #mothersday #happymothersday #craftcotton https://www. instagram.com/p/B-Cs2zVn-qA/ ?igshid=1uzq8y59m41u …,en,0,chartybacardi69,-1
1.24E+18,"The rest of the world: Happy Mothers Day to the best Mum in the world, have the best day, love you so much Me: DU DU DU DU DU DU AARON WILBRAHAM #bwfc",en,0,motiv8mgmt,-1
1.25E+18,"Happy Mothers Day Mum. I’m sure if you were here, you would be our rock and voice of reason in this crazy world. Miss you and love you zillions #HappyMothersDay2020 pic.twitter.com/iz6jhGF0vU",en,0,DelightfulDame,0
1.25E+18,"Maybe she's going to write notes on them so she can communicate? *schloppp!* ""please leave the parcel on the doorstep"" *schloppp!* "" Happy Mothers Day !"";;;;""1241782300796424193",en,0,TomMcGe31035662,-1
1.25E+18,Happy Mother’s Day to the super English moms #mothersday2020 #MothersDay #uk #UnitedKingdom https:// twitter.com/DrSTEM3/status /1241834024072622080 …,en,0,LToddWood,0
1.25E+18,@RyanKellyMusic @neilbyrne_CT @nicolehudson81 Happy Mothers to all the mothers. What a great felling Nicole it must be to be celebrating your first Mothers Day as a mom. Thoughts of a heavenly Mother’s Day for your Mom also.,en,0,LiveGoodProduct,-1
1.25E+18,"Good evening from Control Red Watch, who are just starting our first night shift. Happy Mothers Day to all the Mums out there, and particularly to the ones who have been working today and tonight to help keep #Lincolnshire safe and functioning pic.twitter.com/5Vv8ITpk0i",en,0,MoM_Mastering,-1
1.25E+18,"Happy Mother's Day to the Queen of my heart naomiakinlaja! #mothersday #mothers #london peculiartreasure balloon designs @kingswordlondon @London, United Kingdom https://www. instagram.com/p/B-DPR1Tpu2D/ ?igshid=nuowiud96zh2 …",en,0,LToddWood,0
1.24E+18,Happy Mothers Day to all you beautiful mothers out there You are all amazing and wonderful mothers The people who dont have mothers or their mothers passed away just know that they're so so proud of you for what you do in life,en,0,_Primrose_Hill,0
1.24E+18,Happy Mother’s Day everyone! My smallest got me a badge to add to my collection I couldn’t not wear it #MothersDay pic.twitter.com/hN5PYbM1hP,en,1,ButterflysAttic,-1
1.25E+18,"I've just stood in my mums driveway to say hello and happy mothers day at a distance, it broke my heart not to give her a hug but I can hug her as much as I like once this is over xx",en,0,LToddWood,1
1.25E+18,Happy mothers day ! Went for a run.. Obviously. Difficult times ahead.. Running clears my brain and keeps me calm. Hard to comprehend this may be the last run we can do together for a while #friends #runbud #runvicrun #SocialDistancing - #harderthanitlooks pic.twitter.com/mDrZz1YoWi,en,0,CatSocializer,1
1.25E+18,"Happy Mother's Day, from all of use here at Summer Fields. We've had a lovely day, but have missed you all very much. We can't wait to welcome you all again; hopefully it won't be too long #MothersDay #KeepInTouch pic.twitter.com/XdIF4C3ZFE",en,0,MoM_Mastering,-1
1.25E+18,Can't wait until this is all over and I can give these two a great big hug. Happy Mother's Day #mothersday #happymothersday #mum #nana #bestmum #mynanaisbetterthanyours #loveyous #stayhomestaysafe https:// ift.tt/3adJAwR pic.twitter.com/KbZnxjvbtb,en,0,ItsIndiaGift,0
1.25E+18,Happy Mothers day to the Queen of my heart @_mz_kaka #mother #mothersday #motherhood #womenempowerment https://www. instagram.com/p/B-EHgZeHXg_/ ?igshid=1ajeblao7lirx …,en,0,tweeteez_,0
1.24E+18,"I'm gonna say a happy mothers day to my step mum. She raised me far longer than my egg donor did. Took the job of raising me and my brother when we weren't her own on top of raising her biological daughter. Love you, Kate. Even though you won't see this.",en,1,Covergirlbeads,0
1.25E+18,Happy #MothersDay to all the wonderful mums at C&I. This year more than ever we thank you for all the amazing work you do to support our services and our service users on their #mentalhealth recovery. #NHSheroes pic.twitter.com/JeND0MGiMP,en,1,sheruke,1
1.25E+18,"Happy Mother’s Day Mommy! Words can’t express how much I love you. Thank you for everything you do for me. I am truly blessed to have a mother like you, thank you Lord. Have a beautiful day #MothersDay #MotheringSunday pic.twitter.com/E3Ait7HUlN",en,0,JayBey_M,0
1.25E+18,"Happy Mothers Day to the best that there is. So sorry I cant be with you today mum, love you lots https://www. instagram.com/p/B-B9-ztF1XfI CwGuLaB8CMojkyC6UPPORtFDK80/?igshid=1eiw6xjaqev4i …",en,0,MoM_Mastering,1
1.25E+18,"Sam, that is wonderful news that you're mother is still in good health, sending her a happy mothers day greetings from the big apple, I also wish you well to you and the entire cast. Please stay healthy, and strong in faith my dears.",en,0,djmotionsicness,1
1.25E+18,Happy Mother's Day! #hstryzn #hstryznoftheweek #march #mothers #mothersday #sunday https://www. instagram.com/p/B-CjhlKAGSb/ ?igshid=12zuwlg14dhe4 …,en,0,standrums,0
1.25E+18,Happy mother's day to all our mothers...let remember our mothers in this dark times.... #mothersday @Nairobi https://www. instagram.com/p/B-CwegEgXmx/ ?igshid=v00w9zxeynjh …,en,0,SassyBeadshop,0
1.25E+18,"As a treat sneekygirl got Mum one of those new big Macs for mothers day , mum very happy and now they are closing for the foreseeable anyway, and unlike some of the UK everybody was keeping calm and not complaining that they had to wait",-0.604685391,en,0,0
1.24E+18,"Happy Mothers Day to all the Mums out there. It will be tough for some Mums not seeing their loved ones, but we'll all get through this.. #StaySafeAtHome #happymothersday",en,0,DickChodkowski,-1
1.25E+18,To Single Mothers out there!!! You're amazingly Strong Happy Mothers Day #MothersDay https:// twitter.com/diaryofa9jagir l/status/1241731395929747457 …,en,0,mzchiefbunny,0
1.24E+18,"Happy Mothers Day ! To show our appreciation to the mothers in Africa, we are sharing Zione's story with you. Zione and Mara are just one example of how strong mothers in Africa are, especially during these unusual… https://www. instagram.com/p/B-CVN6KHy8P/ ?igshid=17fd84kijtd5q …",en,0,GiveawayExpress,0
1.24E+18,HAPPY Mothers Day or Happy Mother’s Day! @DrJoeAbah @segalink which is correct? Greetings from @LNCtoday to all women - you all serve as mothers in one capacity or the other. @HenshawKate @MaryanneAnyann1 @drakindayomi @jedid_obi @swemyada @RBiakpara @HOBMakanju pic.twitter.com/QblRA5ojXs,en,1,stitch_witches,-1
